country,points,price,province,taster_name,title,variety,winery,val,,,,,,
US,87,17,California,Matt Kettmann,Tangent 2015 Paragon Vineyard Pinot Gris (Edna Valley),Pinot Gris,Tangent,102,,,,,,
US,88,25,California,Virginie Boone,Terlato 2014 Pinot Gris (Russian River Valley),Pinot Gris,Terlato,102,,,,,,
US,92,22,California,Virginie Boone,Thirty-Seven Wines 2015 Pinot Gris (Sonoma Coast),Pinot Gris,Thirty-Seven Wines,102,,,,,,
US,90,24,California,Jim Gordon,Toulouse 2013 Helluva Vineyard Pinot Gris (Anderson Valley),Pinot Gris,Toulouse,102,,,,,,
US,85,22,California,Matt Kettmann,Villa San Juliette 2014 Reserve Pinot Gris (Paso Robles),Pinot Gris,Villa San Juliette,102,,,,,,
US,90,24,California,Jim Gordon,Wargin Wines 2013 Nesserre Vineyards Pinot Gris (California),Pinot Gris,Wargin Wines,102,,,,,,
US,88,12,California,Jim Gordon,Angel's Cup 2013 Vineyard Selection Pinot Grigio (California),Pinot Grigio,Angel's Cup,123,,,,,,
US,85,12,California,Jim Gordon,Archgate Cellars 2015 Reserve Bottling Pinot Grigio (Lodi),Pinot Grigio,Archgate Cellars,123,,,,,,
US,87,18,California,Matt Kettmann,Avelina 2012 Pinot Grigio (Santa Barbara County),Pinot Grigio,Avelina,123,,,,,,
US,84,8,California,Jim Gordon,Backhouse 2014 Pinot Grigio (California),Pinot Grigio,Backhouse,123,,,,,,
US,88,16,California,Matt Kettmann,Bargetto 2013 Pinot Grigio (Monterey County),Pinot Grigio,Bargetto,123,,,,,,
US,88,15,California,Matt Kettmann,Barrymore 2013 Pinot Grigio (Monterey),Pinot Grigio,Barrymore,123,,,,,,
US,89,18,California,Matt Kettmann,Barrymore 2015 Pinot Grigio (California),Pinot Grigio,Barrymore,123,,,,,,
US,86,10,California,Jim Gordon,Belle Ambiance 2014 Pinot Grigio (California),Pinot Grigio,Belle Ambiance,123,,,,,,
US,86,10,California,Jim Gordon,Belle Ambiance 2015 Pinot Grigio (California),Pinot Grigio,Belle Ambiance,123,,,,,,
US,86,10,California,Jim Gordon,Belle Ambiance 2016 Pinot Grigio (California),Pinot Grigio,Belle Ambiance,123,,,,,,
US,86,22,California,Virginie Boone,Benessere 2014 Pinot Grigio (Napa Valley),Pinot Grigio,Benessere,123,,,,,,
US,85,22,California,Virginie Boone,Benessere 2015 Pinot Grigio (Napa Valley),Pinot Grigio,Benessere,123,,,,,,
US,86,10,California,Jim Gordon,Beringer 2016 Founders' Estate Pinot Grigio (California),Pinot Grigio,Beringer,123,,,,,,
US,84,15,California,Matt Kettmann,Bianchi 2014 Signature Selection Pinot Grigio (Santa Barbara County),Pinot Grigio,Bianchi,123,,,,,,
US,86,14,California,Matt Kettmann,Bianchi 2015 Pinot Grigio (Central Coast),Pinot Grigio,Bianchi,123,,,,,,
US,82,25,California,Jim Gordon,Black Box 2014 Pinot Grigio (California),Pinot Grigio,Black Box,123,,,,,,
US,88,26,California,Virginie Boone,Black Stallion 2014 Limited Release Pinot Grigio (Napa Valley),Pinot Grigio,Black Stallion,123,,,,,,
US,84,23,California,Jim Gordon,Bota Box 2013 Pinot Grigio (California),Pinot Grigio,Bota Box,123,,,,,,
US,85,23,California,Jim Gordon,Bota Box 2014 Pinot Grigio (California),Pinot Grigio,Bota Box,123,,,,,,
US,85,23,California,Jim Gordon,Bota Box 2015 Pinot Grigio (California),Pinot Grigio,Bota Box,123,,,,,,
US,86,11,California,Matt Kettmann,Castle Rock 2012 Pinot Grigio (Monterey County),Pinot Grigio,Castle Rock,123,,,,,,
US,86,7,California,Jim Gordon,CK Mondavi 2014 Willow Springs Pinot Grigio (California),Pinot Grigio,CK Mondavi,123,,,,,,
US,86,10,California,Jim Gordon,Cookies & Cream 2012 Pinot Grigio (California),Pinot Grigio,Cookies & Cream,123,,,,,,
US,85,28,California,Matt Kettmann,Danza del Sol 2014 Pinot Grigio (Temecula Valley),Pinot Grigio,Danza del Sol,123,,,,,,
US,92,24,California,Matt Kettmann,Di Bruno 2016 Pinot Grigio (Santa Barbara County),Pinot Grigio,Di Bruno,123,,,,,,
US,89,20,California,Jim Gordon,Domenico 2015 Pinot Grigio (California),Pinot Grigio,Domenico,123,,,,,,
US,86,7,California,Jim Gordon,Domino 2013 Pinot Grigio (California),Pinot Grigio,Domino,123,,,,,,
US,84,7,California,Jim Gordon,Domino 2014 Pinot Grigio (California),Pinot Grigio,Domino,123,,,,,,
US,88,12,California,Jim Gordon,Estancia 2015 Pinot Grigio (California),Pinot Grigio,Estancia,123,,,,,,
US,88,14,California,Virginie Boone,Ferrari-Carano 2016 Pinot Grigio (Russian River Valley),Pinot Grigio,Ferrari-Carano,123,,,,,,
US,86,17,California,Jim Gordon,Francis Ford Coppola 2013 Gia Pinot Grigio (California),Pinot Grigio,Francis Ford Coppola,123,,,,,,
US,85,12,California,Jim Gordon,Francis Ford Coppola 2014 Rosso & Bianco Pinot Grigio (California),Pinot Grigio,Francis Ford Coppola,123,,,,,,
US,86,12,California,Jim Gordon,Geyser Peak 2014 Pinot Grigio (California),Pinot Grigio,Geyser Peak,123,,,,,,
US,87,12,California,Jim Gordon,Geyser Peak 2016 Pinot Grigio (California),Pinot Grigio,Geyser Peak,123,,,,,,
US,88,35,California,Matt Kettmann,Giornata 2015 Ramato Quattro Bassi Ranch Vineyard Pinot Grigio (San Luis Obispo),Pinot Grigio,Giornata,123,,,,,,
US,84,10,California,Virginie Boone,Glen Ellen 2010 Proprietor's Reserve Pinot Grigio (California),Pinot Grigio,Glen Ellen,123,,,,,,
US,85,10,California,Jim Gordon,Gnarly Head 2013 Pinot Grigio (California),Pinot Grigio,Gnarly Head,123,,,,,,
US,88,10,California,Jim Gordon,Gnarly Head 2014 Pinot Grigio (California),Pinot Grigio,Gnarly Head,123,,,,,,
US,85,10,California,Jim Gordon,Gnarly Head 2016 California Pinot Grigio (California),Pinot Grigio,Gnarly Head,123,,,,,,
US,87,15,California,Virginie Boone,Grands Amis Winery 2009 Mokelumne River Pinot Grigio (Lodi),Pinot Grigio,Grands Amis Winery,123,,,,,,
US,87,12,California,Jim Gordon,HandCraft 2014 Pinot Grigio (California),Pinot Grigio,HandCraft,123,,,,,,
US,87,9,California,Jim Gordon,HandCraft 2015 Artisan Collection Pinot Grigio (California),Pinot Grigio,HandCraft,123,,,,,,
US,86,12,California,Jim Gordon,HandCraft 2016 Artisan Collection Pinot Grigio (California),Pinot Grigio,HandCraft,123,,,,,,
US,84,11,California,Jim Gordon,Heartache 2012 Passionate Squeeze Pinot Grigio (California),Pinot Grigio,Heartache,123,,,,,,
US,85,22,California,Matt Kettmann,Hoyt Family Vineyards 2013 Pinot Grigio (California),Pinot Grigio,Hoyt Family Vineyards,123,,,,,,
US,84,11,California,Jim Gordon,Insomnia 2012 Pinot Grigio (California),Pinot Grigio,Insomnia,123,,,,,,
US,82,11,California,Jim Gordon,Insomnia 2013 Pinot Grigio (California),Pinot Grigio,Insomnia,123,,,,,,
US,83,12,California,Jim Gordon,Ironstone 2013 Pinot Grigio (Lodi),Pinot Grigio,Ironstone,123,,,,,,
US,86,12,California,Jim Gordon,Ironstone 2015 Pinot Grigio (Lodi),Pinot Grigio,Ironstone,123,,,,,,
US,84,28,California,Matt Kettmann,Jewelry Box 2013 Pinot Grigio (Central Coast),Pinot Grigio,Jewelry Box,123,,,,,,
US,84,12,California,Jim Gordon,La Catrina NV Pinot Grigio (California),Pinot Grigio,La Catrina,123,,,,,,
US,88,18,California,Virginie Boone,La Folia Winery 2012 Pinot Grigio (Sierra Foothills),Pinot Grigio,La Folia Winery,123,,,,,,
US,86,20,California,Jim Gordon,La Folia Winery 2013 Pinot Grigio (Sierra Foothills),Pinot Grigio,La Folia Winery,123,,,,,,
US,84,13,California,Matt Kettmann,La Merika 2013 Pinot Grigio (Monterey),Pinot Grigio,La Merika,123,,,,,,
US,86,28,California,Virginie Boone,Las Positas 2012 Buttner Sunol Vineyard Pinot Grigio (Livermore Valley),Pinot Grigio,Las Positas,123,,,,,,
US,87,12,California,Jim Gordon,Line 39 2014 Pinot Grigio (California),Pinot Grigio,Line 39,123,,,,,,
US,87,24,California,Jim Gordon,Longevity 2014 Pinot Grigio (Livermore Valley),Pinot Grigio,Longevity,123,,,,,,
US,92,19,California,Matt Kettmann,Longoria 2014 Pinot Grigio (Santa Barbara County),Pinot Grigio,Longoria,123,,,,,,
US,92,46,California,Virginie Boone,Luna 2015 Mille Baci Estate Late Harvest Pinot Grigio (Napa Valley),Pinot Grigio,Luna,123,,,,,,
US,91,32,California,Virginie Boone,Luna 2015 Reserve Estate Pinot Grigio (Napa Valley),Pinot Grigio,Luna,123,,,,,,
US,90,16,California,Matt Kettmann,Maddalena 2013 Pinot Grigio (Monterey),Pinot Grigio,Maddalena,123,,,,,,
US,87,16,California,Matt Kettmann,Maddalena 2014 Pinot Grigio (Monterey),Pinot Grigio,Maddalena,123,,,,,,
US,87,13,California,Matt Kettmann,Maddalena 2015 Pinot Grigio (Monterey),Pinot Grigio,Maddalena,123,,,,,,
US,88,10,California,Jim Gordon,McManis 2013 Pinot Grigio (California),Pinot Grigio,McManis,123,,,,,,
US,88,10,California,Jim Gordon,McManis 2014 Pinot Grigio (California),Pinot Grigio,McManis,123,,,,,,
US,85,10,California,Jim Gordon,McManis 2016 Pinot Grigio (California),Pinot Grigio,McManis,123,,,,,,
US,87,12,California,Jim Gordon,Mirassou 2013 Pinot Grigio (California),Pinot Grigio,Mirassou,123,,,,,,
US,87,12,California,Jim Gordon,Mirassou 2014 Pinot Grigio (California),Pinot Grigio,Mirassou,123,,,,,,
US,88,12,California,Jim Gordon,Mirassou 2015 Pinot Grigio (California),Pinot Grigio,Mirassou,123,,,,,,
US,88,12,California,Jim Gordon,Mirassou 2016 Pinot Grigio (California),Pinot Grigio,Mirassou,123,,,,,,
US,90,15,California,Jim Gordon,Monte Volpe 2013 Pinot Grigio (Mendocino),Pinot Grigio,Monte Volpe,123,,,,,,
US,88,15,California,Jim Gordon,Monte Volpe 2014 Pinot Grigio (Mendocino County),Pinot Grigio,Monte Volpe,123,,,,,,
US,88,10,California,Jim Gordon,Montevina 2014 Glass Falls Pinot Grigio (California),Pinot Grigio,Montevina,123,,,,,,
US,87,10,California,Jim Gordon,Montevina 2015 Glass Falls Pinot Grigio (California),Pinot Grigio,Montevina,123,,,,,,
US,86,13,California,Jim Gordon,Murphy-Goode 2013 Pinot Grigio (California),Pinot Grigio,Murphy-Goode,123,,,,,,
US,87,13,California,Jim Gordon,Murphy-Goode 2014 Pinot Grigio (California),Pinot Grigio,Murphy-Goode,123,,,,,,
US,86,24,California,Virginie Boone,Muscardini 2014 Ansa di Loval Vineyards Pinot Grigio (Napa County),Pinot Grigio,Muscardini,123,,,,,,
US,85,24,California,Virginie Boone,Muscardini 2015 Ansa Di Loval Pinot Grigio (Napa Valley),Pinot Grigio,Muscardini,123,,,,,,
US,86,11,California,Jim Gordon,Nica 2013 Pinot Grigio (California),Pinot Grigio,Nica,123,,,,,,
US,86,13,California,Matt Kettmann,Noble Vines 2015 152 Pinot Grigio (San Bernabe),Pinot Grigio,Noble Vines,123,,,,,,
US,91,12,California,Matt Kettmann,Noble Vines 2016 152 Pinot Grigio (San Bernabe),Pinot Grigio,Noble Vines,123,,,,,,
US,87,15,California,Virginie Boone,Noceto 2010 Pinot Grigio (Clarksburg),Pinot Grigio,Noceto,123,,,,,,
US,85,8,California,Jim Gordon,Oak Grove 2013 Family Reserve Pinot Grigio (California),Pinot Grigio,Oak Grove,123,,,,,,
US,84,8,California,Jim Gordon,Oak Grove 2014 Pinot Grigio (California),Pinot Grigio,Oak Grove,123,,,,,,
US,83,9,California,Jim Gordon,Oak Grove 2016 Family Reserve Pinot Grigio (California),Pinot Grigio,Oak Grove,123,,,,,,
US,86,11,California,Jim Gordon,One Leaf 2013 Pinot Grigio (California),Pinot Grigio,One Leaf,123,,,,,,
US,91,20,California,Matt Kettmann,Palmina 2013 Pinot Grigio (Santa Barbara County),Pinot Grigio,Palmina,123,,,,,,
US,90,20,California,Matt Kettmann,Palmina 2015 Pinot Grigio (Santa Barbara County),Pinot Grigio,Palmina,123,,,,,,
US,83,8,California,Virginie Boone,Peltier 2011 Hybrid Pinot Grigio (Lodi),Pinot Grigio,Peltier,123,,,,,,
US,84,10,California,Jim Gordon,Peltier 2013 Hybrid Pinot Grigio (Lodi),Pinot Grigio,Peltier,123,,,,,,
US,84,10,California,Jim Gordon,Peltier 2014 Hybrid Pinot Grigio (Lodi),Pinot Grigio,Peltier,123,,,,,,
US,85,10,California,Jim Gordon,Pepi 2013 Pinot Grigio (California),Pinot Grigio,Pepi,123,,,,,,
US,88,20,California,Matt Kettmann,Piro Piro Piccolo 2014 Pinot Grigio (Santa Barbara County),Pinot Grigio,Piro Piro Piccolo,123,,,,,,
US,87,14,California,Virginie Boone,Ramspeck 2010 Sassolini Pinot Grigio (Lake County),Pinot Grigio,Ramspeck,123,,,,,,
US,86,14,California,Virginie Boone,Ramspeck 2011 Sassolini Pinot Grigio (Lake County),Pinot Grigio,Ramspeck,123,,,,,,
US,85,10,California,Jim Gordon,Rebusity 2013 Pinot Grigio (California),Pinot Grigio,Rebusity,123,,,,,,
US,84,9,California,Jim Gordon,Redtree 2013 Pinot Grigio (California),Pinot Grigio,Redtree,123,,,,,,
US,83,22,California,Matt Kettmann,Reyes 2016 Renaissance Pinot Grigio (California),Pinot Grigio,Reyes,123,,,,,,
US,87,22,California,Matt Kettmann,Robert Renzoni 2014 Julia's Vineyard Pinot Grigio (Temecula Valley),Pinot Grigio,Robert Renzoni,123,,,,,,
US,88,26,California,Matt Kettmann,Robert Renzoni 2016 Julia's Vineyard Pinot Grigio (Temecula Valley),Pinot Grigio,Robert Renzoni,123,,,,,,
US,88,24,California,Matt Kettmann,Robert Renzoni 2016 Pinot Grigio (Temecula Valley),Pinot Grigio,Robert Renzoni,123,,,,,,
US,87,12,California,Matt Kettmann,SeaGlass 2015 Pinot Grigio (Santa Barbara County),Pinot Grigio,SeaGlass,123,,,,,,
US,84,13,California,Jim Gordon,Sequin 2013 Delicately Bubbled Pinot Grigio (California),Pinot Grigio,Sequin,123,,,,,,
US,86,16,California,Virginie Boone,Sorelle Winery 2010 Grazia Pinot Grigio (Lodi),Pinot Grigio,Sorelle Winery,123,,,,,,
US,88,19,California,Matt Kettmann,South Coast NV Sparkling Pinot Grigio (Temecula Valley),Pinot Grigio,South Coast,123,,,,,,
US,86,10,California,Jim Gordon,Stomping Ground 2012 Pinot Grigio (California),Pinot Grigio,Stomping Ground,123,,,,,,
US,90,22,California,Virginie Boone,Swanson 2014 Pinot Grigio (Sonoma Mountain),Pinot Grigio,Swanson,123,,,,,,
US,88,25,California,Virginie Boone,Terlato 2013 Pinot Grigio (Russian River Valley),Pinot Grigio,Terlato,123,,,,,,
US,90,16,California,Jim Gordon,Terra d'Oro 2014 Pinot Grigio (Santa Barbara County),Pinot Grigio,Terra d'Oro,123,,,,,,
US,87,16,California,Matt Kettmann,Terra d'Oro 2015 Pinot Grigio (Santa Barbara County),Pinot Grigio,Terra d'Oro,123,,,,,,
US,86,16,California,Jim Gordon,Terra d'Oro 2016 Pinot Grigio (Clarksburg),Pinot Grigio,Terra d'Oro,123,,,,,,
US,85,18,California,Jim Gordon,The Naked Grape NV Pinot Grigio (California),Pinot Grigio,The Naked Grape,123,,,,,,
US,84,13,California,Virginie Boone,The White Knight 2012 Pinot Grigio (Lodi),Pinot Grigio,The White Knight,123,,,,,,
US,87,12,California,Jim Gordon,The White Knight 2014 Pinot Grigio (Lodi),Pinot Grigio,The White Knight,123,,,,,,
US,87,14,California,Jim Gordon,Three Pears 2016 Pinot Grigio (California),Pinot Grigio,Three Pears,123,,,,,,
US,86,7,California,Jim Gordon,Three Thieves 2013 Pinot Grigio (California),Pinot Grigio,Three Thieves,123,,,,,,
US,86,8,California,Jim Gordon,Three Thieves 2015 Pinot Grigio (California),Pinot Grigio,Three Thieves,123,,,,,,
US,86,16,California,Matt Kettmann,Toccata 2014 Pinot Grigio (Santa Barbara County),Pinot Grigio,Toccata,123,,,,,,
US,87,8,California,Jim Gordon,Twisted 2013 Pinot Grigio (California),Pinot Grigio,Twisted,123,,,,,,
US,86,8,California,Jim Gordon,Twisted 2014 Pinot Grigio (California),Pinot Grigio,Twisted,123,,,,,,
US,85,13,California,Virginie Boone,Villa Toscano 2011 Pinot Grigio (California),Pinot Grigio,Villa Toscano,123,,,,,,
US,83,8,California,Jim Gordon,Woodbridge by Robert Mondavi 2013 Pinot Grigio (California),Pinot Grigio,Woodbridge by Robert Mondavi,123,,,,,,
US,88,8,California,Jim Gordon,Woodbridge by Robert Mondavi 2016 Pinot Grigio (California),Pinot Grigio,Woodbridge by Robert Mondavi,123,,,,,,
US,83,24,California,Jim Gordon,Balo 2014 Riesling (Anderson Valley),Riesling,Balo,124,,,,,,
US,88,15,California,Virginie Boone,Bonterra 2010 Riesling (Lake County-Mendocino County),Riesling,Bonterra,124,,,,,,
US,87,14,California,Virginie Boone,Bonterra 2011 Riesling (Lake County-Mendocino County),Riesling,Bonterra,124,,,,,,
US,84,23,California,Jim Gordon,Bota Box 2013 Riesling (California),Riesling,Bota Box,124,,,,,,
US,83,23,California,Jim Gordon,Bota Box 2014 Riesling (California),Riesling,Bota Box,124,,,,,,
US,84,23,California,Jim Gordon,Bota Box 2015 Riesling (California),Riesling,Bota Box,124,,,,,,
US,90,24,California,Matt Kettmann,Brooklyn West 2012 Riesling (Santa Ynez Valley),Riesling,Brooklyn West,124,,,,,,
US,91,60,California,Matt Kettmann,Ca' Del Grevino 2014 Estate Vineyards White Riesling (Santa Maria Valley),Riesling,Ca' Del Grevino,124,,,,,,
US,88,24,California,Virginie Boone,Casa Nuestra 2014 Old Vines Riesling (St. Helena),Riesling,Casa Nuestra,124,,,,,,
US,88,28,California,Virginie Boone,Casa Nuestra 2015 Riesling (St. Helena),Riesling,Casa Nuestra,124,,,,,,
US,84,18,California,Jim Gordon,Chacewater 2013 Limited Edition Riesling (Lake County),Riesling,Chacewater,124,,,,,,
US,90,28,California,Matt Kettmann,Claiborne & Churchill 2012 Estate Riesling (Edna Valley),Riesling,Claiborne & Churchill,124,,,,,,
US,91,28,California,Matt Kettmann,Claiborne & Churchill 2014 Claiborne Vineyard Riesling (Edna Valley),Riesling,Claiborne & Churchill,124,,,,,,
US,89,20,California,Matt Kettmann,Claiborne & Churchill 2014 Riesling (Central Coast),Riesling,Claiborne & Churchill,124,,,,,,
US,89,20,California,Matt Kettmann,Claiborne & Churchill 2015 Riesling (Central Coast),Riesling,Claiborne & Churchill,124,,,,,,
US,92,22,California,Matt Kettmann,Claiborne & Churchill 2016 Dry Riesling (Edna Valley),Riesling,Claiborne & Churchill,124,,,,,,
US,88,22,California,Matt Kettmann,Claiborne & Churchill 2016 Riesling (Central Coast),Riesling,Claiborne & Churchill,124,,,,,,
US,90,22,California,Virginie Boone,Clif Family 2011 Riesling (Mendocino),Riesling,Clif Family,124,,,,,,
US,91,29,California,Matt Kettmann,Coquelicot 2012 Riesling (Santa Ynez Valley),Riesling,Coquelicot,124,,,,,,
US,87,29,California,Matt Kettmann,Coquelicot 2016 Riesling,Riesling,Coquelicot,124,,,,,,
US,89,18,California,Virginie Boone,Corkscrew 2013 Luma Blanc Riesling (Sonoma Coast),Riesling,Corkscrew,124,,,,,,
US,91,28,California,Matt Kettmann,Cutruzzola 2012 Riven Rock Vineyard Riesling (San Luis Obispo County),Riesling,Cutruzzola,124,,,,,,
US,92,30,California,Matt Kettmann,Cutruzzola 2014 Riven Rock Vineyard Riesling (San Luis Obispo County),Riesling,Cutruzzola,124,,,,,,
US,87,20,California,Virginie Boone,Dashe Cellars 2010 Dry Riesling McFadden Farms Riesling (Potter Valley),Riesling,Dashe Cellars,124,,,,,,
US,89,26,California,Matt Kettmann,De Tierra 2015 Zabala Vineyard Riesling (Arroyo Seco),Riesling,De Tierra,124,,,,,,
US,87,26,California,Matt Kettmann,DeTierra Vineyards 2014 Riesling (Santa Lucia Highlands),Riesling,DeTierra Vineyards,124,,,,,,
US,84,17,California,Jim Gordon,Drytown 2014 Estate Riesling (Sierra Foothills),Riesling,Drytown,124,,,,,,
US,86,30,California,Jim Gordon,Dutton-Goldfield 2014 Chileno Valley Vineyards Riesling (Marin County),Riesling,Dutton-Goldfield,124,,,,,,
US,91,30,California,Jim Gordon,Dutton-Goldfield 2015 Chileno Valley Vineyard Riesling (Marin County),Riesling,Dutton-Goldfield,124,,,,,,
US,91,30,California,Jim Gordon,Dutton-Goldfield 2016 Chileno Valley Vineyard Riesling (Marin County),Riesling,Dutton-Goldfield,124,,,,,,
US,87,22,California,Virginie Boone,Esterlina 2010 Dry Riesling (Cole Ranch),Riesling,Esterlina,124,,,,,,
US,86,30,California,Matt Kettmann,Fazeli Cellars 2014 Riesling (Temecula Valley),Riesling,Fazeli Cellars,124,,,,,,
US,85,15,California,Virginie Boone,Fenestra 2010 Riesling (Arroyo Seco),Riesling,Fenestra,124,,,,,,
US,87,17,California,Virginie Boone,Fenestra 2012 Riesling (Arroyo Seco),Riesling,Fenestra,124,,,,,,
US,88,15,California,Matt Kettmann,Fess Parker 2013 Riesling (Santa Barbara County),Riesling,Fess Parker,124,,,,,,
US,90,24,California,Matt Kettmann,Fess Parker 2013 Rodney's Vineyard Riesling (Santa Barbara County),Riesling,Fess Parker,124,,,,,,
US,90,24,California,Matt Kettmann,Fess Parker 2014 Rodney's Vineyard Riesling (Santa Barbara County),Riesling,Fess Parker,124,,,,,,
US,88,24,California,Matt Kettmann,Fess Parker 2015 Rodney's Vineyard Riesling (Santa Barbara County),Riesling,Fess Parker,124,,,,,,
